date,UID,click,url,regionCode,city,k_page,vec
2017-02-09 11:24:10 UTC,827991e7-a40a-4ecf-a1fd-ca88d57a5d72,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p19,0:0:1:1:1
2017-02-09 11:24:16 UTC,827991e7-a40a-4ecf-a1fd-ca88d57a5d72,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p19,0:0:0:0:1
2017-02-09 11:38:21 UTC,327d07a4-ae86-426a-8353-ac92a792de2a,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shibuya,p01,1:0:1:0:1
2017-02-09 11:38:32 UTC,327d07a4-ae86-426a-8353-ac92a792de2a,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shibuya,p02,1:0:1:0:0
2017-02-09 11:38:41 UTC,327d07a4-ae86-426a-8353-ac92a792de2a,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shibuya,p19,1:1:1:0:0
2017-02-09 11:59:27 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p01,0:1:1:0:0
2017-02-09 11:59:31 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p19,1:0:0:0:0
2017-02-09 12:07:47 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p01,0:1:1:0:0
2017-02-09 12:07:54 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p18,0:1:0:0:0
2017-02-09 12:37:41 UTC,fce00d06-99c9-4157-b1ff-2ea6e0101bb8,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,3,morioka,p02,1:1:1:0:0
2017-02-09 12:37:50 UTC,fce00d06-99c9-4157-b1ff-2ea6e0101bb8,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,3,morioka,p15,1:0:0:1:0
2017-02-09 12:39:29 UTC,fce00d06-99c9-4157-b1ff-2ea6e0101bb8,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,3,morioka,p15,0:1:1:0:1
2017-02-09 14:23:09 UTC,327d07a4-ae86-426a-8353-ac92a792de2a,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shibuya,p19,1:0:0:0:1
2017-02-09 16:20:47 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p01,1:0:0:1:0
2017-02-09 16:20:56 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p14,0:1:1:0:0
2017-02-09 16:21:01 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p14,1:0:0:0:1
2017-02-09 16:57:44 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p21,1:1:0:1:0
2017-02-09 16:58:00 UTC,355c47d3-f15f-409c-9d30-f3e93b6e36f8,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p02,0:0:0:1:0
2017-02-09 16:58:05 UTC,355c47d3-f15f-409c-9d30-f3e93b6e36f8,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p18,1:1:0:1:1
2017-02-09 16:59:47 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p21,0:0:1:1:1
2017-02-09 17:19:27 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p01,0:1:0:1:1
2017-02-09 17:19:38 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p02,1:0:0:0:0
2017-02-09 17:19:48 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p18,1:1:1:0:0
2017-02-09 17:20:21 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p15,0:1:0:0:0
2017-02-09 17:20:55 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p20,0:0:1:0:1
2017-02-09 17:20:59 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p13,1:0:0:1:0
2017-02-09 17:21:00 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p13,1:0:1:0:0
2017-02-09 17:21:04 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p13,1:0:0:1:0
2017-02-09 17:21:39 UTC,e4243872-acb7-411e-964a-8dbfc75788fb,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,ichikawa,p13,1:1:1:1:0
2017-02-09 18:09:58 UTC,3afebd15-167a-49fa-b7fc-7e43c30fc98a,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p13,1:0:1:0:1
2017-02-09 18:09:59 UTC,3afebd15-167a-49fa-b7fc-7e43c30fc98a,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p13,1:0:0:0:1
2017-02-09 18:10:03 UTC,3afebd15-167a-49fa-b7fc-7e43c30fc98a,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p13,1:0:1:0:1
2017-02-09 18:10:25 UTC,3afebd15-167a-49fa-b7fc-7e43c30fc98a,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p13,1:0:1:1:0
2017-02-09 18:10:26 UTC,3afebd15-167a-49fa-b7fc-7e43c30fc98a,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p13,0:1:1:1:1
2017-02-09 18:10:28 UTC,3afebd15-167a-49fa-b7fc-7e43c30fc98a,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p14,0:1:1:0:0
2017-02-09 18:10:32 UTC,3afebd15-167a-49fa-b7fc-7e43c30fc98a,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p14,0:1:1:0:0
2017-02-09 19:01:22 UTC,b69a5df7-2912-48f0-8ac9-ee85ce3dab6e,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p18,0:0:0:0:1
2017-02-09 20:10:46 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p18,1:0:0:0:1
2017-02-09 20:26:07 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,setagaya,p01,1:0:0:0:1
2017-02-09 20:26:21 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,setagaya,p15,1:0:1:0:0
2017-02-09 21:25:21 UTC,d22eb9ea-5a1f-4f02-8f99-cd8979974cd8,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,kashiwa,p13,1:0:0:0:0
2017-02-09 21:25:21 UTC,d22eb9ea-5a1f-4f02-8f99-cd8979974cd8,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,12,kashiwa,p13,0:0:0:0:0
2017-02-09 22:38:09 UTC,d4ec3af1-f3e2-43a1-bd72-b255abe43770,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p18,1:1:0:1:0
2017-02-09 22:38:24 UTC,d4ec3af1-f3e2-43a1-bd72-b255abe43770,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p19,0:0:1:1:1
2017-02-09 22:38:54 UTC,d4ec3af1-f3e2-43a1-bd72-b255abe43770,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p21,1:1:0:1:0
2017-02-10 00:02:55 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,11,saitama,p01,1:1:1:1:0
2017-02-10 00:03:03 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,11,saitama,p21,0:1:0:1:0
2017-02-10 00:03:31 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,11,saitama,p21,1:1:1:0:1
2017-02-10 00:04:10 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p18,0:1:0:1:0
2017-02-10 00:04:18 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p14,0:0:1:1:0
2017-02-10 00:05:36 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p14,1:0:1:1:0
2017-02-10 00:05:56 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p21,1:1:1:0:1
2017-02-10 00:13:59 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p01,1:1:0:0:1
2017-02-10 00:14:07 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p18,1:1:0:1:1
2017-02-10 00:15:24 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p01,1:0:1:0:0
2017-02-10 01:57:11 UTC,02e64a71-a931-49ab-a1dd-bc22c469e18f,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,27,osaka,p02,1:1:1:0:0
2017-02-10 01:57:20 UTC,02e64a71-a931-49ab-a1dd-bc22c469e18f,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,27,osaka,p14,0:1:1:1:0
2017-02-10 01:57:21 UTC,02e64a71-a931-49ab-a1dd-bc22c469e18f,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,27,osaka,p14,0:0:0:1:1
2017-02-10 01:57:43 UTC,02e64a71-a931-49ab-a1dd-bc22c469e18f,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,27,osaka,p13,0:1:1:0:0
2017-02-10 09:29:53 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,23,nagoya,p01,0:1:0:1:1
2017-02-10 09:29:58 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,23,nagoya,p02,1:0:1:1:1
2017-02-10 09:30:09 UTC,aeec25b5-b4a4-45cd-8601-d2de885a00b5,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,23,nagoya,p01,1:0:1:1:1
2017-02-10 09:50:40 UTC,08cf5b3b-6147-475a-916a-28f35c3af28f,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shibuya,p18,1:0:1:0:0
2017-02-10 09:56:15 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,setagaya,p01,0:0:0:0:0
2017-02-10 09:56:29 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,setagaya,p18,0:1:0:1:0
2017-02-10 10:03:44 UTC,73fdc6ee-3f8a-4a36-b77e-be90d0d5e7a2,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,20,nagano,p18,1:1:0:1:0
2017-02-10 10:35:57 UTC,3e7a22e0-9d5b-44e8-930d-6569e649837b,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p18,1:1:1:1:0
2017-02-10 10:36:16 UTC,3e7a22e0-9d5b-44e8-930d-6569e649837b,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p21,1:0:0:0:0
2017-02-10 10:37:00 UTC,3e7a22e0-9d5b-44e8-930d-6569e649837b,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p13,0:1:0:1:1
2017-02-10 10:37:01 UTC,3e7a22e0-9d5b-44e8-930d-6569e649837b,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p13,1:1:0:1:0
2017-02-10 10:37:09 UTC,3e7a22e0-9d5b-44e8-930d-6569e649837b,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p13,0:0:0:0:0
2017-02-10 11:21:37 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p01,1:1:0:1:0
2017-02-10 11:21:44 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p02,1:1:1:1:0
2017-02-10 11:21:53 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p18,0:1:0:1:0
2017-02-10 12:52:23 UTC,bf2a0572-d444-4724-b223-81e615f6d710,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,minato,p21,0:0:1:1:1
2017-02-10 13:00:50 UTC,56802e25-64ed-43b6-8e7b-e54ff23fe9cf,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p21,1:1:0:0:1
2017-02-10 13:49:39 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p01,0:1:0:0:1
2017-02-10 13:49:51 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p18,0:1:1:1:1
2017-02-10 13:50:25 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p13,0:0:1:0:0
2017-02-10 13:50:25 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p13,1:1:1:1:0
2017-02-10 13:50:27 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p13,0:1:0:0:0
2017-02-10 14:08:40 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,nerima,p01,1:0:1:1:1
2017-02-10 14:08:52 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,nerima,p13,0:0:1:0:0
2017-02-10 14:08:53 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,nerima,p13,0:0:1:1:0
2017-02-10 14:09:03 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,nerima,p18,0:1:1:1:1
2017-02-10 14:41:39 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p01,0:0:0:1:1
2017-02-10 14:41:42 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p18,1:0:0:0:1
2017-02-10 14:48:53 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p14,0:0:1:1:0
2017-02-10 14:48:59 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p21,0:1:0:1:0
2017-02-10 14:49:06 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p21,0:0:0:1:1
2017-02-10 14:50:23 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p21,0:1:1:0:1
2017-02-10 15:53:36 UTC,362bbbca-7ab8-4b6e-b2a3-05962764fd3c,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,10,maebashi,p01,1:1:1:1:0
2017-02-10 15:53:46 UTC,362bbbca-7ab8-4b6e-b2a3-05962764fd3c,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,10,maebashi,p02,1:1:1:0:0
2017-02-10 15:54:22 UTC,362bbbca-7ab8-4b6e-b2a3-05962764fd3c,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,10,maebashi,p01,1:1:0:0:0
2017-02-10 16:25:11 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p01,1:1:0:0:0
2017-02-10 16:25:31 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p02,0:1:1:0:0
2017-02-10 16:25:44 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p13,0:1:0:0:0
2017-02-10 17:03:15 UTC,c58566ab-3329-4260-b36a-211503f92e1d,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p01,0:1:1:0:1
2017-02-10 17:03:34 UTC,c58566ab-3329-4260-b36a-211503f92e1d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p02,1:0:1:0:1
2017-02-10 17:04:17 UTC,c58566ab-3329-4260-b36a-211503f92e1d,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p19,0:1:0:1:0
2017-02-10 17:04:44 UTC,c58566ab-3329-4260-b36a-211503f92e1d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p19,1:0:1:1:1
2017-02-10 17:04:58 UTC,c58566ab-3329-4260-b36a-211503f92e1d,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,11,saitama,p18,0:0:0:0:0
2017-02-10 17:09:33 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p13,1:0:1:0:0
2017-02-10 17:20:50 UTC,3e7a22e0-9d5b-44e8-930d-6569e649837b,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p14,0:1:0:0:0
2017-02-10 17:21:10 UTC,3e7a22e0-9d5b-44e8-930d-6569e649837b,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p14,1:1:1:0:1
2017-02-10 17:44:22 UTC,56802e25-64ed-43b6-8e7b-e54ff23fe9cf,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p21,1:0:1:0:1
2017-02-10 17:44:47 UTC,56802e25-64ed-43b6-8e7b-e54ff23fe9cf,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p21,0:0:1:0:0
2017-02-10 17:46:59 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,14,yokohama,p13,1:1:1:1:1
2017-02-10 19:30:58 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,27,osaka,p13,0:0:1:1:1
2017-02-10 20:00:47 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,?,?,p18,1:1:0:1:0
2017-02-10 20:16:26 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,27,osaka,p13,1:0:1:0:1
2017-02-10 20:49:18 UTC,f1c72c08-756b-4d9c-b066-f0477741eed3,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,12,chiba,p01,1:1:1:0:1
2017-02-10 20:49:54 UTC,f1c72c08-756b-4d9c-b066-f0477741eed3,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,12,chiba,p14,1:1:0:1:1
2017-02-10 20:50:02 UTC,f1c72c08-756b-4d9c-b066-f0477741eed3,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,12,chiba,p14,0:0:0:0:0
2017-02-10 20:50:03 UTC,f1c72c08-756b-4d9c-b066-f0477741eed3,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,12,chiba,p14,0:0:0:0:1
2017-02-10 20:50:05 UTC,f1c72c08-756b-4d9c-b066-f0477741eed3,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,12,chiba,p14,0:0:1:0:1
2017-02-10 20:50:25 UTC,f1c72c08-756b-4d9c-b066-f0477741eed3,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,12,chiba,p01,1:1:1:1:1
2017-02-10 21:12:17 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,?,?,p18,0:0:1:0:1
2017-02-10 21:50:29 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,27,osaka,p13,1:1:0:1:0
2017-02-10 23:47:57 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shibuya,p01,1:0:1:0:1
2017-02-10 23:48:07 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shibuya,p13,0:0:0:0:0
2017-02-10 23:48:07 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shibuya,p13,1:0:1:0:1
2017-02-10 23:48:12 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shibuya,p21,0:0:0:1:0
2017-02-11 00:47:26 UTC,79d0af4d-5ed0-4402-ba5b-7b765df3ab8b,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p14,0:0:0:1:0
2017-02-11 00:47:41 UTC,79d0af4d-5ed0-4402-ba5b-7b765df3ab8b,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p14,1:1:0:1:1
2017-02-11 00:48:22 UTC,79d0af4d-5ed0-4402-ba5b-7b765df3ab8b,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p14,0:0:1:0:1
2017-02-11 00:48:34 UTC,79d0af4d-5ed0-4402-ba5b-7b765df3ab8b,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,shinjuku,p14,1:1:1:0:0
2017-02-11 06:13:13 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,,https://passnavi.evidus.com/search_univ/2910/department.html?department=010,13,nerima,p01,0:1:1:1:1
2017-02-11 06:13:28 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,,https://passnavi.evidus.com/search_univ/2910/department.html?department=015,13,nerima,p21,0:0:0:1:0
2017-02-11 06:14:25 UTC,b419c32b-801f-4766-be25-d32bbacb1aa0,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=015,13,nerima,p13,1:1:0:0:1
